LocID,ALIAS,Facility Type,FAA REGION,STATE,AP Type,Latitude,Longitude,ARPElevation,Runway_ct
69S,,Airport,ANM,WA,Public Use,48.998379,-118.222599,1655,1
7S8,,Airport,ANM,MT,Public Use,48.998556,-111.978222,3553,1
48Y,,Airport,AGL,MN,Public Use,48.998975,-95.982086,1082,1
H28,,Airport,ANM,MT,Public Use,48.99999,-112.792581,4336,1
8U3,,Airport,ANM,MT,Public Use,49.000024,-105.40055,2501,1
ADK,Adak Airport,Airport,AAL,AK,Public Use,51.877964,-176.646031,19,1
AKA,Atka Airport,Airport,AAL,AK,Public Use,52.220586,-174.206183,55,1
KCN,,Airport,AAL,AK,Public Use,53.399114,-167.5519,,
DUT,Unalaska Airport,Airport,AAL,AK,Public Use,53.898944,-166.545028,23,1
KQA,,Airport,AAL,AK,Public Use,54.1339,-165.778383,0,1
7AK,,Airport,AAL,AK,Public Use,54.144611,-165.604111,129,1
KFP,,Airport,AAL,AK,Public Use,54.847446,-163.410322,18,1
Z43,,Airport,AAL,AK,Public Use,55.067992,-131.556955,0,1
KVC,,Airport,AAL,AK,Public Use,55.116348,-162.266227,155,1
MTM,,Airport,AAL,AK,Public Use,55.131045,-131.578068,0,2
CDB,Cold Bay Airport,Airport,AAL,AK,Public Use,55.20515,-162.724466,101,2
HYG,,Airport,AAL,AK,Public Use,55.206316,-132.828313,0,1
36H,,Airport,AAL,AK,Public Use,55.233339,-160.552026,0,1
Z87,,Airport,AAL,AK,Public Use,55.251627,-162.753404,50,2
KWF,,Airport,AAL,AK,Public Use,55.296323,-133.243336,0,1
SDP,Sand Point Airport,Airport,AAL,AK,Public Use,55.313694,-160.521417,23,1
5KE,,Airport,AAL,AK,Public Use,55.344464,-131.663439,0,1
KTN,Ketchikan Int'l Airport,Airport,AAL,AK,Federalized/Commercial,55.354075,-131.711219,92,2
9C0,,Airport,AAL,AK,Public Use,55.384651,-131.738352,0,1
8K9,,Airport,AAL,AK,Public Use,55.38965,-131.738074,0,1
CGA,,Airport,AAL,AK,Public Use,55.478831,-133.147801,0,1
HYL,,Airport,AAL,AK,Public Use,55.490417,-132.623556,0,1
WSB,,Airport,AAL,AK,Public Use,55.529639,-133.641697,0,1
KXA,,Airport,AAL,AK,Public Use,55.537414,-132.397514,0,1
AQC,,Airport,AAL,AK,Public Use,55.554658,-133.101693,0,1
AKW,,Airport,AAL,AK,Public Use,55.579233,-133.075997,79,1
13Z,,Airport,AAL,AK,Public Use,55.601306,-131.636683,0,1
KTB,,Airport,AAL,AK,Public Use,55.687962,-132.536676,0,1
84K,,Airport,AAL,AK,Public Use,55.739636,-132.255018,0,1
16K,,Airport,AAL,AK,Public Use,55.784905,-133.594224,0,1
AK62,,Airport,AAL,AK,Public Use,55.849643,-133.227828,0,2
KIB,,Airport,AAL,AK,Public Use,55.897533,-159.488669,0,1
4Z7,,Airport,AAL,AK,Public Use,55.90332,-130.006703,0,1
PEV,,Airport,AAL,AK,Public Use,55.906724,-159.160829,29,1
78K,,Airport,AAL,AK,Public Use,55.916301,-131.801134,0,1
57A,,Airport,AAL,AK,Public Use,55.937133,-133.326721,0,1
5C5,,Airport,AAL,AK,Public Use,55.958589,-133.253372,0,1
Z71,,Airport,AAL,AK,Public Use,55.96629,-133.796721,0,1
OUL,,Airport,AAL,AK,Public Use,56.007536,-161.160367,14,1
KCC,,Airport,AAL,AK,Public Use,56.014804,-132.833923,0,1
Z52,,Airport,AAL,AK,Public Use,56.036686,-160.266205,130,2
96Z,,Airport,AAL,AK,Public Use,56.116311,-133.121715,0,1
AHP,,Airport,AAL,AK,Public Use,56.246842,-134.648154,0,1
A79,,Airport,AAL,AK,Public Use,56.255047,-158.775361,50,1
Z78,,Airport,AAL,AK,Public Use,56.295611,-158.40148,0,2
KCL,,Airport,AAL,AK,Public Use,56.311047,-158.534267,27,1
AJC,,Airport,AAL,AK,Public Use,56.311463,-158.373237,24,1
19P,,Airport,AAL,AK,Public Use,56.328804,-133.610084,0,1
KPB,,Airport,AAL,AK,Public Use,56.35186,-133.622586,0,1
PWR,,Airport,AAL,AK,Public Use,56.381017,-134.650931,0,1
68A,,Airport,AAL,AK,Public Use,56.466325,-132.380018,0,1
WRG,Wrangell Airport,Airport,AAL,AK,Public Use,56.484333,-132.369833,44,1
PBV,,Airport,AAL,AK,Public Use,56.577353,-169.663736,127,1
PSG,Petersburg James A Johnson Airport,Airport,AAL,AK,Public Use,56.801472,-132.946222,113,1
63A,,Airport,AAL,AK,Public Use,56.81132,-132.960057,0,1
A23,,Airport,AAL,AK,Public Use,56.886332,-134.158388,0,1
ALZ,,Airport,AAL,AK,Public Use,56.899487,-154.247847,0,1
AKK,,Airport,AAL,AK,Public Use,56.938691,-154.182556,44,1
PTH,,Airport,AAL,AK,Public Use,56.959101,-158.633362,95,2
AFE,,Airport,AAL,AK,Public Use,56.961363,-133.910261,171,1
KAE,,Airport,AAL,AK,Public Use,56.972996,-133.945615,0,1
KMY,,Airport,AAL,AK,Public Use,57.025586,-154.145919,0,1
SIT,,Airport,AAL,AK,Public Use,57.047139,-135.361583,26,1
A29,Sitka Airport,Airport,AAL,AK,Public Use,57.052138,-135.346209,0,1
BNF,,Airport,AAL,AK,Public Use,57.088826,-134.833141,0,1
KOY,,Airport,AAL,AK,Public Use,57.161453,-154.229793,0,1
SNP,St Paul Island Airport,Airport,AAL,AK,Public Use,57.166294,-170.222553,66,1
6R7,,Airport,AAL,AK,Public Use,57.218472,-153.26925,55,1
KKL,,Airport,AAL,AK,Public Use,57.367036,-154.027591,368,1
2Z1,,Airport,AAL,AK,Public Use,57.412151,-133.439499,0,1
UGB,,Airport,AAL,AK,Public Use,57.425358,-157.739866,132,1
AGN,,Airport,AAL,AK,Public Use,57.503555,-134.585094,0,1
CYM,,Airport,AAL,AK,Public Use,57.514938,-134.946215,0,1
9A8,,Airport,AAL,AK,Public Use,57.523425,-157.395994,43,1
2Z6,,Airport,AAL,AK,Public Use,57.532154,-135.213451,0,1
2A3,,Airport,AAL,AK,Public Use,57.535083,-153.976667,86,1
KYK,,Airport,AAL,AK,Public Use,57.566086,-154.453883,141,1
PNP,,Airport,AAL,AK,Public Use,57.580381,-157.571957,57,1
WSJ,,Airport,AAL,AK,Public Use,57.730374,-153.320597,0,1
ADQ,Kodiak Airport,Airport,AAL,AK,Public Use,57.749962,-152.49382,79,3
KWP,,Airport,AAL,AK,Public Use,57.770109,-153.548948,0,1
TKE,,Airport,AAL,AK,Public Use,57.779658,-135.218444,0,1
T44,,Airport,AAL,AK,Public Use,57.780833,-152.391389,0,1
9Z3,,Airport,AAL,AK,Public Use,57.802584,-152.382732,130,1
KDK,Kodiak Municipal Airport,Airport,AAL,AK,Public Use,57.805918,-152.373841,139,1
ORI,Port Lions Airport,Airport,AAL,AK,Public Use,57.885378,-152.846101,42,1
KPY,,Airport,AAL,AK,Public Use,57.930111,-153.040559,0,1
4K5,Ouzinkie Airport,Airport,AAL,AK,Public Use,57.942222,-152.465,99,1
PEC,,Airport,AAL,AK,Public Use,57.955172,-136.236273,0,1
A43,,Airport,AAL,AK,Public Use,58.069114,-134.015356,0,1
HNH,,Airport,AAL,AK,Public Use,58.096091,-135.409698,21,1
OOH,,Airport,AAL,AK,Public Use,58.112159,-135.451805,0,1
EII,,Airport,AAL,AK,Public Use,58.18549,-157.375428,92,2
KKB,,Airport,AAL,AK,Public Use,58.190946,-152.370488,0,1
ELV,,Airport,AAL,AK,Public Use,58.195184,-136.347393,0,1
FNR,,Airport,AAL,AK,Public Use,58.254386,-134.897907,0,1
5Z1,,Airport,AAL,AK,Public Use,58.298889,-134.407778,0,1
JNU,Juneau Int'l Airport,Airport,AAL,AK,Federalized/Commercial,58.354972,-134.576278,25,2
EXI,,Airport,AAL,AK,Public Use,58.420499,-135.449033,0,1
GST,Gustavus Airport,Airport,AAL,AK,Public Use,58.425278,-135.707417,35,2
BQV,,Airport,AAL,AK,Public Use,58.455208,-135.88517,0,1
TKL,,Airport,AAL,AK,Public Use,58.489683,-133.943421,0,1
KPR,,Airport,AAL,AK,Public Use,58.490137,-152.582165,0,1
5Z9,,Airport,AAL,AK,Public Use,58.554843,-155.777388,36,1
AKN,King Salmon Airport,Airport,AAL,AK,Public Use,58.676493,-156.648691,73,3
WSN,,Airport,AAL,AK,Public Use,58.702083,-157.002583,162,2
5NK,,Airport,AAL,AK,Public Use,58.732881,-157.01992,70,3
CLP,,Airport,AAL,AK,Public Use,58.833694,-158.529389,79,1
5KO,,Airport,AAL,AK,Public Use,58.870105,-157.010482,,
A14,,Airport,AAL,AK,Public Use,58.906525,-157.711167,129,2
76Z,,Airport,AAL,AK,Public Use,58.927605,-157.047152,50,1
MBA,Manokotak Airport,Airport,AAL,AK,Public Use,58.932058,-158.901897,106,1
9Z7,,Airport,AAL,AK,Public Use,58.962607,-156.932153,,
LKK,,Airport,AAL,AK,Public Use,58.965005,-155.095613,717,2
5Z4,,Airport,AAL,AK,Public Use,59.001753,-158.532464,100,1
PTU,,Airport,AAL,AK,Public Use,59.015736,-161.825211,18,1
DLG,Dillingham Airport,Airport,AAL,AK,Public Use,59.044667,-158.5055,82,1
TOG,,Airport,AAL,AK,Public Use,59.053626,-160.396924,18,2
0Z3,,Airport,AAL,AK,Public Use,59.058976,-158.57719,80,1
A63,,Airport,AAL,AK,Public Use,59.074525,-160.275042,82,1
GNU,,Airport,AAL,AK,Public Use,59.117417,-161.577444,18,1
AK76,,Airport,AAL,AK,Public Use,59.126094,-138.406744,39,1
9Z8,,Airport,AAL,AK,Public Use,59.128083,-156.858639,55,1
A57,,Airport,AAL,AK,Public Use,59.199217,-138.451,53,1
3Z9,,Airport,AAL,AK,Public Use,59.234951,-135.440718,0,1
HNS,Haines Airport,Airport,AAL,AK,Public Use,59.243829,-135.523538,15,1
A69,,Airport,AAL,AK,Public Use,59.248042,-138.503671,183,1
Z25,,Airport,AAL,AK,Public Use,59.263146,-158.557755,225,2
Z33,,Airport,AAL,AK,Public Use,59.273978,-158.623589,7,1
5A8,,Airport,AAL,AK,Public Use,59.282556,-158.617867,63,1
IGG,,Airport,AAL,AK,Public Use,59.324042,-155.901773,90,1
PGM,,Airport,AAL,AK,Public Use,59.348259,-151.831539,93,1
KEB,,Airport,AAL,AK,Public Use,59.352148,-151.925156,27,1
KEK,,Airport,AAL,AK,Public Use,59.354806,-157.472083,141,1
A70,,Airport,AAL,AK,Public Use,59.404717,-139.232933,,
A67,,Airport,AAL,AK,Public Use,59.414439,-139.025049,113,1
9K2,,Airport,AAL,AK,Public Use,59.433286,-154.802592,114,1
A27,,Airport,AAL,AK,Public Use,59.434105,-151.707661,0,1
SOV,,Airport,AAL,AK,Public Use,59.442439,-151.70405,29,1
7K2,,Airport,AAL,AK,Public Use,59.446895,-135.322663,,
MDO,,Airport,AAL,AK,Public Use,59.449944,-146.307241,100,2
KNW,,Airport,AAL,AK,Public Use,59.451538,-157.373164,370,1
4Z9,,Airport,AAL,AK,Public Use,59.452161,-151.522381,5,1
SGY,Skagway Airport,Airport,AAL,AK,Public Use,59.460062,-135.315664,44,1
5Z7,,Airport,AAL,AK,Public Use,59.468827,-151.573218,,
YAK,Yakutat Airport,Airport,AAL,AK,Public Use,59.503306,-139.66025,32,2
A68,,Airport,AAL,AK,Public Use,59.551644,-139.509188,60,1
2Y3,,Airport,AAL,AK,Public Use,59.577694,-139.749944,0,2
5BL,,Airport,AAL,AK,Public Use,59.644667,-151.502126,25,1
HOM,Homer Airport,Airport,AAL,AK,Federalized/Commercial,59.645556,-151.476583,84,2
JZZ,,Airport,AAL,AK,Public Use,59.726642,-157.259472,273,1
3Z8,,Airport,AAL,AK,Public Use,59.747039,-158.874728,91,1
AQH,,Airport,AAL,AK,Public Use,59.755094,-161.845367,41,1
ILI,Iliamna Airport,Airport,AAL,AK,Public Use,59.755578,-154.917752,192,4
4K0,,Airport,AAL,AK,Public Use,59.796956,-154.129978,83,1
KWK,,Airport,AAL,AK,Public Use,59.836725,-163.140335,,
GGV,,Airport,AAL,AK,Public Use,59.876469,-163.168538,21,1
IIK,,Airport,AAL,AK,Public Use,59.932951,-164.030513,19,1
DUY,,Airport,AAL,AK,Public Use,59.960806,-162.88125,32,1
5NN,,Airport,AAL,AK,Public Use,59.98023,-154.839175,313,1
NIN,,Airport,AAL,AK,Public Use,60.020234,-151.589419,276,1
C05,,Airport,AAL,AK,Public Use,60.078561,-147.994735,68,1
CYT,,Airport,AAL,AK,Public Use,60.082013,-142.493485,,
SWD,Seward Airport,Airport,AAL,AK,Public Use,60.130081,-149.416844,22,2
CFK,,Airport,AAL,AK,Public Use,60.153601,-164.284604,54,1
EEK,,Airport,AAL,AK,Public Use,60.213694,-162.043889,26,1
AK5,,Airport,AAL,AK,Public Use,60.255556,-151.303056,230,1
A61,,Airport,AAL,AK,Public Use,60.335346,-162.667009,16,1
Z20,,Airport,AAL,AK,Public Use,60.341457,-162.665621,15,2
5KS,,Airport,AAL,AK,Public Use,60.353309,-151.262771,125,1
MYU,,Airport,AAL,AK,Public Use,60.37142,-166.270608,53,1
9Z9,,Airport,AAL,AK,Public Use,60.411096,-149.370196,484,1
IGT,,Airport,AAL,AK,Public Use,60.471047,-164.700839,7,1
SXQ,Soldotna Municipal Airport,Airport,AAL,AK,Public Use,60.474958,-151.038239,113,2
JLA,,Airport,AAL,AK,Public Use,60.482745,-149.718802,466,1
SD1,,Airport,AAL,AK,Public Use,60.491373,-151.077779,95,1
CDV,Merle K Mudhole Smith Airport,Airport,AAL,AK,Public Use,60.491778,-145.477556,53,2
L85,,Airport,AAL,AK,Public Use,60.533611,-150.995556,175,1
OOK,,Airport,AAL,AK,Public Use,60.541333,-165.087194,72,1
CKU,,Airport,AAL,AK,Public Use,60.543903,-145.726704,59,2
ENA,Kenai Municipal Airport,Airport,AAL,AK,Federalized/Commercial,60.573307,-151.244778,99,3
4KA,,Airport,AAL,AK,Public Use,60.575547,-165.271648,50,1
52Z,,Airport,AAL,AK,Public Use,60.641081,-149.497134,1300,1
PYL,,Airport,AAL,AK,Public Use,60.685287,-147.918736,0,1
WNA,,Airport,AAL,AK,Public Use,60.690333,-161.9785,16,1
PKA,,Airport,AAL,AK,Public Use,60.702917,-161.778306,24,2
2R3,,Airport,AAL,AK,Public Use,60.704436,-151.311403,140,1
IEM,,Airport,AAL,AK,Public Use,60.777169,-148.719653,39,1
BET,Bethel Airport,Airport,AAL,AK,Public Use,60.778556,-161.837167,128,3
Z59,,Airport,AAL,AK,Public Use,60.782025,-161.743129,15,1
KWT,,Airport,AAL,AK,Public Use,60.790333,-161.443694,25,1
Z58,,Airport,AAL,AK,Public Use,60.796748,-161.727296,17,1
4A2,,Airport,AAL,AK,Public Use,60.867139,-162.273389,19,1
7KA,,Airport,AAL,AK,Public Use,60.872389,-146.691167,61,2
Z09,,Airport,AAL,AK,Public Use,60.873333,-162.524306,47,1
1Z9,,Airport,AAL,AK,Public Use,60.893908,-146.703692,0,1
AKI,,Airport,AAL,AK,Public Use,60.902889,-161.230583,39,1
5HO,,Airport,AAL,AK,Public Use,60.90415,-149.623839,200,1
16A,,Airport,AAL,AK,Public Use,60.906011,-162.440591,21,2
KKI,,Airport,AAL,AK,Public Use,60.907865,-161.435077,18,2
Z13,,Airport,AAL,AK,Public Use,60.910556,-161.499722,23,1
WWT,,Airport,AAL,AK,Public Use,60.923654,-164.656214,6,1
EWU,,Airport,AAL,AK,Public Use,60.939139,-164.64125,25,1
AQY,,Airport,AAL,AK,Public Use,60.966096,-149.125789,164,1
L93,,Airport,AAL,AK,Public Use,61.087122,-146.144008,39,2
TLT,,Airport,AAL,AK,Public Use,61.096833,-160.969472,35,1
3C3,,Airport,AAL,AK,Public Use,61.133061,-149.9419,20,1
VDZ,Valdez Pioneer Field,Airport,AAL,AK,Public Use,61.134215,-146.244762,121,1
ANC,Ted Stevens Anchorage Int'l Airport,Airport,AAL,AK,Federalized/Commercial,61.174083,-149.998194,151,3
K55,,Airport,AAL,AK,Public Use,61.17727,-145.688434,2080,1
LHD,,Airport,AAL,AK,Public Use,61.180004,-149.971932,79,4
Z41,Lake Hood Strip Airport,Airport,AAL,AK,Public Use,61.186638,-149.965392,,
2OK,,Airport,AAL,AK,Public Use,61.211889,-149.827369,137,1
MRI,Merrill Field,Airport,AAL,AK,Public Use,61.213545,-149.844724,137,3
AK0,,Airport,AAL,AK,Public Use,61.218722,-142.889825,1074,1
MYK,,Airport,AAL,AK,Public Use,61.335674,-142.686775,1681,1
A13,,Airport,AAL,AK,Public Use,61.341339,-148.998881,900,1
D72,,Airport,AAL,AK,Public Use,61.352519,-149.54635,295,1
2AK,,Airport,AAL,AK,Public Use,61.359131,-155.440386,545,1
Z40,,Airport,AAL,AK,Public Use,61.394451,-149.842685,78,1
BCV,Birchwood Airport,Airport,AAL,AK,Public Use,61.416083,-149.508306,83,2
15Z,,Airport,AAL,AK,Public Use,61.437061,-142.903737,1532,1
KGZ,,Airport,AAL,AK,Public Use,61.455134,-142.380951,2380,1
6A7,,Airport,AAL,AK,Public Use,61.481839,-149.773244,100,1
HPB,,Airport,AAL,AK,Public Use,61.523861,-166.146639,10,1
AK1,Butte Municipal Airport,Airport,AAL,AK,Public Use,61.530315,-149.017636,64,1
BGQ,,Airport,AAL,AK,Public Use,61.536122,-149.813897,157,1
KLG,,Airport,AAL,AK,Public Use,61.536274,-160.341331,63,1
VAK,,Airport,AAL,AK,Public Use,61.540845,-165.600892,59,1
L95,,Airport,AAL,AK,Public Use,61.554772,-149.939336,180,2
IYS,Wasilla Airport,Airport,AAL,AK,Public Use,61.571986,-149.539557,353,2
4A3,,Airport,AAL,AK,Public Use,61.575028,-149.475611,300,1
D75,,Airport,AAL,AK,Public Use,61.576081,-149.675569,242,1
9A3,,Airport,AAL,AK,Public Use,61.579056,-159.215639,243,1
ANI,Aniak Airport,Airport,AAL,AK,Public Use,61.581597,-159.543043,95,2
CXC,,Airport,AAL,AK,Public Use,61.582859,-144.427097,556,1
D71,,Airport,AAL,AK,Public Use,61.58293,-149.831,150,1
5L6,,Airport,AAL,AK,Public Use,61.586406,-149.407499,330,1
3K9,,Airport,AAL,AK,Public Use,61.58875,-149.385061,330,1
PAQ,Palmer Municipal Airport,Airport,AAL,AK,Public Use,61.594914,-149.088711,241,3
3H3,,Airport,AAL,AK,Public Use,61.597611,-149.316361,300,1
99Z,,Airport,AAL,AK,Public Use,61.60655,-149.277919,337,1
3A3,,Airport,AAL,AK,Public Use,61.613461,-149.665569,320,1
T66,,Airport,AAL,AK,Public Use,61.619011,-149.678561,300,1
2D3,,Airport,AAL,AK,Public Use,61.627719,-149.239069,500,1
29A,,Airport,AAL,AK,Public Use,61.628903,-149.61784,370,1
4AK0,,Airport,AAL,AK,Public Use,61.6292,-149.271081,380,1
SLQ,,Airport,AAL,AK,Public Use,61.700518,-157.165881,191,1
78Z,,Airport,AAL,AK,Public Use,61.703319,-150.007139,214,1
MFN,,Airport,AAL,AK,Public Use,61.721311,-150.046869,295,1
2X2,,Airport,AAL,AK,Public Use,61.743444,-150.059694,200,1
UUO,,Airport,AAL,AK,Public Use,61.754189,-150.051739,215,1
RSH,,Airport,AAL,AK,Public Use,61.774889,-161.319389,58,2
RDV,,Airport,AAL,AK,Public Use,61.788056,-157.35025,180,1
SRV,,Airport,AAL,AK,Public Use,61.78975,-156.588528,230,1
SMU,,Airport,AAL,AK,Public Use,61.811989,-147.506922,2750,1
SCM,,Airport,AAL,AK,Public Use,61.844541,-165.573749,22,1
MDM,,Airport,AAL,AK,Public Use,61.864167,-162.026111,115,1
CJX,,Airport,AAL,AK,Public Use,61.867861,-158.134917,180,1
0AK,,Airport,AAL,AK,Public Use,61.934556,-162.899556,308,1
Z93,,Airport,AAL,AK,Public Use,61.94119,-145.294081,1150,1
SKW,,Airport,AAL,AK,Public Use,61.965295,-151.191366,148,1
4Z5,,Airport,AAL,AK,Public Use,62.007174,-141.181295,3620,1
KSM,,Airport,AAL,AK,Public Use,62.060833,-163.301833,312,2
5AK,,Airport,AAL,AK,Public Use,62.0634,-146.449411,2407,1
Z14,,Airport,AAL,AK,Public Use,62.064789,-146.460522,2450,1
CZN,,Airport,AAL,AK,Public Use,62.07119,-142.048374,3348,1
6AK,,Airport,AAL,AK,Public Use,62.084142,-152.717525,1900,1
MOU,,Airport,AAL,AK,Public Use,62.094778,-163.682861,339,1
58A,,Airport,AAL,AK,Public Use,62.113411,-146.041067,2000,1
GKN,,Airport,AAL,AK,Public Use,62.154944,-145.454333,1586,1
HCA,,Airport,AAL,AK,Public Use,62.188333,-159.774917,74,1
13S,,Airport,AAL,AK,Public Use,62.282855,-146.518867,2362,1
Z55,,Airport,AAL,AK,Public Use,62.290789,-146.576325,2480,1
8KA,,Airport,AAL,AK,Public Use,62.293287,-153.361953,1490,1
AK8,,Airport,AAL,AK,Public Use,62.313414,-150.06935,400,2
TKA,,Airport,AAL,AK,Public Use,62.3205,-150.093694,364,1
FLT,,Airport,AAL,AK,Public Use,62.452649,-157.98907,309,1
FWL,,Airport,AAL,AK,Public Use,62.509111,-153.890283,,
SXP,,Airport,AAL,AK,Public Use,62.520417,-164.847639,18,3
TNW,,Airport,AAL,AK,Public Use,62.53162,-153.611121,1185,1
FKK,,Airport,AAL,AK,Public Use,62.542454,-153.62251,1052,1
CZO,,Airport,AAL,AK,Public Use,62.563473,-144.668836,1860,1
ANV,,Airport,AAL,AK,Public Use,62.647333,-160.190056,297,1
K40,,Airport,AAL,AK,Public Use,62.656224,-160.205449,52,1
AUK,,Airport,AAL,AK,Public Use,62.680044,-164.659925,21,1
SHX,,Airport,AAL,AK,Public Use,62.692306,-159.569222,78,2
ENM,Emmonak Airport,Airport,AAL,AK,Public Use,62.786139,-164.49075,16,1
KGX,,Airport,AAL,AK,Public Use,62.892086,-160.066397,137,1
01A,,Airport,AAL,AK,Public Use,62.943611,-152.270016,2041,1
MCG,,Airport,AAL,AK,Public Use,62.952783,-155.607044,342,2
16Z,,Airport,AAL,AK,Public Use,62.957985,-155.593179,325,1
ORT,,Airport,AAL,AK,Public Use,62.961173,-141.928078,1720,1
TCT,,Airport,AAL,AK,Public Use,62.992704,-156.06819,423,1
A77,,Airport,AAL,AK,Public Use,63.001868,-156.36736,1120,1
FSP,,Airport,AAL,AK,Public Use,63.01856,-154.358435,447,1
PXK,,Airport,AAL,AK,Public Use,63.02458,-145.500551,2653,1
Z86,,Airport,AAL,AK,Public Use,63.026775,-147.17864,,
2A9,,Airport,AAL,AK,Public Use,63.030583,-163.532639,13,1
3T4,,Airport,AAL,AK,Public Use,63.124694,-142.518556,1670,1
Z17,,Airport,AAL,AK,Public Use,63.146038,-156.529865,595,1
6K8,,Airport,AAL,AK,Public Use,63.329514,-142.953682,1642,1
UMM,,Airport,AAL,AK,Public Use,63.331479,-149.127283,2409,1
TSG,,Airport,AAL,AK,Public Use,63.374367,-143.335574,1559,2
TTW,,Airport,AAL,AK,Public Use,63.391205,-148.955616,2190,1
2K5,,Airport,AAL,AK,Public Use,63.393873,-153.268973,650,1
SMK,,Airport,AAL,AK,Public Use,63.490056,-162.110389,98,1
WBB,,Airport,AAL,AK,Public Use,63.515972,-162.278,19,1
5BK,,Airport,AAL,AK,Public Use,63.535146,-145.860886,2125,1
5Z5,,Airport,AAL,AK,Public Use,63.541715,-150.993955,1578,1
Z48,,Airport,AAL,AK,Public Use,63.571609,-156.144051,740,1
SVA,,Airport,AAL,AK,Public Use,63.686267,-170.493164,59,1
INR,,Airport,AAL,AK,Public Use,63.732598,-148.910638,1720,1
Z90,,Airport,AAL,AK,Public Use,63.748678,-150.32952,1852,1
GAM,,Airport,AAL,AK,Public Use,63.766611,-171.732778,29,1
HRR,,Airport,AAL,AK,Public Use,63.867583,-148.968833,1275,1
MHM,,Airport,AAL,AK,Public Use,63.885972,-152.301833,681,1
UNK,Unalakleet Airport,Airport,AAL,AK,Public Use,63.8885,-160.799111,27,2
BIG,,Airport,AAL,AK,Public Use,63.99516,-145.720025,1291,3
9AK,,Airport,AAL,AK,Public Use,64.02566,-148.522338,2717,1
2Z3,,Airport,AAL,AK,Public Use,64.042111,-148.863139,2817,1
D66,,Airport,AAL,AK,Public Use,64.050438,-145.717326,1150,1
CKX,,Airport,AAL,AK,Public Use,64.071338,-141.952279,1640,1
BYA,,Airport,AAL,AK,Public Use,64.078303,-141.113375,2940,1
AK7,,Airport,AAL,AK,Public Use,64.198056,-147.928611,1720,1
CLF,,Airport,AAL,AK,Public Use,64.257034,-149.18625,650,1
Z84,Clear Airport,Airport,AAL,AK,Public Use,64.300389,-149.116528,559,1
KAL,,Airport,AAL,AK,Public Use,64.31898,-158.741306,181,1
2C7,,Airport,AAL,AK,Public Use,64.371083,-161.223972,24,1
94Z,,Airport,AAL,AK,Public Use,64.511422,-165.39023,69,1
OME,Nome Airport,Airport,AAL,AK,Federalized/Commercial,64.512202,-165.445246,37,2
ENN,Nenana Municipal Airport,Airport,AAL,AK,Public Use,64.547329,-149.073975,368,3
GLV,,Airport,AAL,AK,Public Use,64.550455,-163.00717,61,1
ELI,,Airport,AAL,AK,Public Use,64.614972,-162.270528,161,1
Z47,,Airport,AAL,AK,Public Use,64.679795,-165.299837,143,1
WMO,,Airport,AAL,AK,Public Use,64.689194,-163.41275,267,1
RBY,,Airport,AAL,AK,Public Use,64.727222,-155.469889,657,1
NUL,,Airport,AAL,AK,Public Use,64.729311,-158.074222,405,1
GAL,Edward G Pitka Sr Airport,Airport,AAL,AK,Public Use,64.736167,-156.937389,152,2
95Z,Bradley Sky Ranch,Airport,AAL,AK,Public Use,64.759222,-147.387639,483,1
EAA,,Airport,AAL,AK,Public Use,64.778083,-141.149611,907,1
FAI,Fairbanks Int'l Airport,Airport,AAL,AK,Federalized/Commercial,64.81511,-147.856448,439,4
3Z1,,Airport,AAL,AK,Public Use,64.831727,-166.131522,325,1
2Z5,,Airport,AAL,AK,Public Use,64.832899,-147.848258,440,2
